43918,11500000,53992,4630
50476,11500000,58937,4224
45773,11500000,47625,5159
44957,11500000,4712,522
45137,11500000,63100,4147
46008,11500000,117635,7404
44850,11500000,2636735,198228
46952,11500000,26957,1486
52549,11500000,64717,4477
48220,11500000,71849,4437
50811,11500000,749600,59816
41034,11500000,49642,4660
92543,11500000,1361350,185825
66739,11500000,1644518,196775
47548,11500000,212652,14656
45973,11500000,232500,16849
52362,11500000,468463,37570
52774,11500000,109561,9173
65761,11500000,377647,39167
45329,11500000,41582,2610
46487,11500000,120146,8354
47318,11500000,60636,4529
92950,11500000,99042,15229
54373,11500000,2339150,227922
59237,11500000,160266,13132
70295,11500000,474558,60847
81517,11500000,326037,39167
41640,11500000,226249,18881
54654,11500000,31330,2095
47581,11500000,18186,1416
46983,11500000,34833,2584
47297,11500000,111007,6777
46110,11500000,97631,6836
85717,11500000,1501587,198963
46102,11500000,74877,7973
56891,11500000,49453,3260
49159,11500000,104926,5799
56832,11500000,180143,17555
52692,11500000,64688,7458
49964,11500000,62230,4315
48991,11500000,91446,6744
77166,11500000,976396,113476
48470,11500000,41013,2776
43789,11500000,25048,1354
57951,12500000,309381,27762
41623,12500000,47462,2443
32510,12500000,1455444,113409
44709,12500000,196567,14694
42822,12500000,77922,4841
49412,12500000,78288,6444
41194,12500000,130779,8852
45193,12500000,87071,5950
42747,12500000,48844,3098
49198,12500000,81251,5127
52891,12500000,61509,6396
45781,12500000,48494,3293
41195,12500000,46053,4294
66677,12500000,295754,29629
50370,12500000,922578,71526
45676,12500000,38478,2647
44697,12500000,50660,3120
43918,12500000,53992,4549
50476,12500000,58937,4328
45773,12500000,47625,5086
44957,12500000,4712,631
45137,12500000,63100,4083
46008,12500000,117635,7458
44850,12500000,2636735,205858
46952,12500000,26957,1469
52549,12500000,64717,4316
48220,12500000,71849,4646
50811,12500000,749600,61524
41034,12500000,49642,4947
92543,12500000,1361350,191967
66739,12500000,1644518,214889
47548,12500000,212652,14647
45973,12500000,232500,16965
52362,12500000,468463,38033
52774,12500000,109561,9331
65761,12500000,377647,39387
45329,12500000,41582,2659
46487,12500000,120146,8686
47318,12500000,60636,4262
92950,12500000,99042,15157
54373,12500000,2339150,238468
59237,12500000,160266,13364
70295,12500000,474558,61987
81517,12500000,326037,41680
41640,12500000,226249,19222
54654,12500000,31330,2172
47581,12500000,18186,1335
46983,12500000,34833,2455
47297,12500000,111007,7016
46110,12500000,97631,6995
85717,12500000,1501587,200650
46102,12500000,74877,7892
56891,12500000,49453,3221
49159,12500000,104926,5624
56832,12500000,180143,21697
52692,12500000,64688,7692
49964,12500000,62230,4112
48991,12500000,91446,6877
77166,12500000,976396,117758
48470,12500000,41013,2706
43789,12500000,25048,1331
57951,13500000,309381,27061
41623,13500000,47462,2370
32510,13500000,1455444,109897
44709,13500000,196567,14254
42822,13500000,77922,5007
49412,13500000,78288,6420
41194,13500000,130779,8907
45193,13500000,87071,5717
42747,13500000,48844,3231
49198,13500000,81251,5008
52891,13500000,61509,5912
45781,13500000,48494,3283
41195,13500000,46053,4443
66677,13500000,295754,29830
50370,13500000,922578,72362
45676,13500000,38478,2587
44697,13500000,50660,3063
43918,13500000,53992,4614
50476,13500000,58937,4105
45773,13500000,47625,5283
44957,13500000,4712,565
45137,13500000,63100,3906
46008,13500000,117635,7260
44850,13500000,2636735,204526
46952,13500000,26957,1370
52549,13500000,64717,4550
48220,13500000,71849,4515
50811,13500000,749600,61151
41034,13500000,49642,4524
92543,13500000,1361350,190280
66739,13500000,1644518,208227
47548,13500000,212652,14573
45973,13500000,232500,16928
52362,13500000,468463,37862
52774,13500000,109561,9209
65761,13500000,377647,39670
45329,13500000,41582,2654
46487,13500000,120146,9063
47318,13500000,60636,4325
92950,13500000,99042,15319
54373,13500000,2339150,235628
59237,13500000,160266,12799
70295,13500000,474558,63670
81517,13500000,326037,41335
41640,13500000,226249,18779
54654,13500000,31330,1941
47581,13500000,18186,1392
46983,13500000,34833,2570
47297,13500000,111007,6705
46110,13500000,97631,7010
85717,13500000,1501587,198569
46102,13500000,74877,7520
56891,13500000,49453,3240
49159,13500000,104926,5572
56832,13500000,180143,17430
52692,13500000,64688,7403
49964,13500000,62230,4013
48991,13500000,91446,6836
77166,13500000,976396,118239
48470,13500000,41013,2658
43789,13500000,25048,1442
57951,14500000,309381,27947
41623,14500000,47462,2397
32510,14500000,1455444,112294
44709,14500000,196567,14727
42822,14500000,77922,5226
49412,14500000,78288,6695
41194,14500000,130779,9189
45193,14500000,87071,6335
42747,14500000,48844,3166
49198,14500000,81251,5088
52891,14500000,61509,6310
45781,14500000,48494,3275
41195,14500000,46053,4470
66677,14500000,295754,30697
50370,14500000,922578,73294
45676,14500000,38478,2672
44697,14500000,50660,3276
43918,14500000,53992,4526
50476,14500000,58937,4257
45773,14500000,47625,5402
44957,14500000,4712,569
45137,14500000,63100,4088
46008,14500000,117635,7026
44850,14500000,2636735,207911
46952,14500000,26957,1491
52549,14500000,64717,4378
48220,14500000,71849,4663
50811,14500000,749600,63145
41034,14500000,49642,4833
92543,14500000,1361350,193485
66739,14500000,1644518,211907
47548,14500000,212652,14639
45973,14500000,232500,17184
52362,14500000,468463,38541
52774,14500000,109561,9607
65761,14500000,377647,40588
45329,14500000,41582,2646
46487,14500000,120146,8743
47318,14500000,60636,4364
92950,14500000,99042,15790
54373,14500000,2339150,242027
59237,14500000,160266,13577
70295,14500000,474558,64226
81517,14500000,326037,42504
41640,14500000,226249,19854
54654,14500000,31330,2201
47581,14500000,18186,1336
46983,14500000,34833,2498
47297,14500000,111007,6774
46110,14500000,97631,7010
85717,14500000,1501587,205291
46102,14500000,74877,7952
56891,14500000,49453,3299
49159,14500000,104926,5582
56832,14500000,180143,17896
52692,14500000,64688,7709
49964,14500000,62230,3984
48991,14500000,91446,6939
77166,14500000,976396,121937
48470,14500000,41013,2716
43789,14500000,25048,1293
57951,15500000,309381,35023
41623,15500000,47462,2910
32510,15500000,1455444,140238
44709,15500000,196567,18136
42822,15500000,77922,6272
49412,15500000,78288,7964
41194,15500000,130779,10926
45193,15500000,87071,7635
42747,15500000,48844,3979
49198,15500000,81251,6350
52891,15500000,61509,7507
45781,15500000,48494,4222
41195,15500000,46053,5624
66677,15500000,295754,38293
50370,15500000,922578,90237
45676,15500000,38478,3328
44697,15500000,50660,4299
43918,15500000,53992,5582
50476,15500000,58937,5456
45773,15500000,47625,6369
44957,15500000,4712,737
45137,15500000,63100,4660
46008,15500000,117635,8796
44850,15500000,2636735,258920
46952,15500000,26957,1851
52549,15500000,64717,5667
48220,15500000,71849,5726
50811,15500000,749600,77859
41034,15500000,49642,5905
92543,15500000,1361350,249594
66739,15500000,1644518,276293
47548,15500000,212652,18290
45973,15500000,232500,21557
52362,15500000,468463,48422
52774,15500000,109561,12129
65761,15500000,377647,52193
45329,15500000,41582,3083
46487,15500000,120146,10958
47318,15500000,60636,5336
92950,15500000,99042,20435
54373,15500000,2339150,308465
59237,15500000,160266,16652
70295,15500000,474558,80231
81517,15500000,326037,56213
41640,15500000,226249,23624
54654,15500000,31330,2502
47581,15500000,18186,1641
46983,15500000,34833,3174
47297,15500000,111007,8640
46110,15500000,97631,9343
85717,15500000,1501587,264263
46102,15500000,74877,10375
56891,15500000,49453,4077
49159,15500000,104926,7105
56832,15500000,180143,22181
52692,15500000,64688,9505
49964,15500000,62230,5024
48991,15500000,91446,8780
77166,15500000,976396,153030
48470,15500000,41013,3718
43789,15500000,25048,1586
57951,16500000,309381,36326
41623,16500000,47462,3467
32510,16500000,1455444,140686
44709,16500000,196567,18566
42822,16500000,77922,6302
49412,16500000,78288,8060
41194,16500000,130779,11081
45193,16500000,87071,7418
42747,16500000,48844,3873
49198,16500000,81251,6196
52891,16500000,61509,7657
45781,16500000,48494,4455
41195,16500000,46053,5737
66677,16500000,295754,38271
50370,16500000,922578,89973
45676,16500000,38478,3160
44697,16500000,50660,4006
43918,16500000,53992,5538
50476,16500000,58937,5433
45773,16500000,47625,6481
44957,16500000,4712,527
45137,16500000,63100,4619
46008,16500000,117635,8518
44850,16500000,2636735,260890
46952,16500000,26957,1748
52549,16500000,64717,5535
48220,16500000,71849,5682
50811,16500000,749600,78497
41034,16500000,49642,6028
92543,16500000,1361350,249688
66739,16500000,1644518,282943
47548,16500000,212652,18378
45973,16500000,232500,21047
52362,16500000,468463,48545
52774,16500000,109561,11461
65761,16500000,377647,50425
45329,16500000,41582,3059
46487,16500000,120146,10676
47318,16500000,60636,5203
92950,16500000,99042,20916
54373,16500000,2339150,307173
59237,16500000,160266,17056
70295,16500000,474558,80964
81517,16500000,326037,57048
41640,16500000,226249,24963
54654,16500000,31330,2594
47581,16500000,18186,1835
46983,16500000,34833,3172
47297,16500000,111007,8700
46110,16500000,97631,9301
85717,16500000,1501587,266043
46102,16500000,74877,9611
56891,16500000,49453,3989
49159,16500000,104926,7396
56832,16500000,180143,21773
52692,16500000,64688,9762
49964,16500000,62230,5251
48991,16500000,91446,8724
77166,16500000,976396,155104
48470,16500000,41013,3203
43789,16500000,25048,1529
57951,3500000,309381,28820
41623,3500000,47462,2670
32510,3500000,1455444,119900
44709,3500000,196567,15582
42822,3500000,77922,5153
49412,3500000,78288,6984
41194,3500000,130779,9209
45193,3500000,87071,6390
42747,3500000,48844,3379
49198,3500000,81251,5606
52891,3500000,61509,6490
45781,3500000,48494,4040
41195,3500000,46053,4838
66677,3500000,295754,32497
50370,3500000,922578,78110
45676,3500000,38478,2687
44697,3500000,50660,3300
43918,3500000,53992,4805
50476,3500000,58937,4434
45773,3500000,47625,5359
44957,3500000,4712,470
45137,3500000,63100,4232
46008,3500000,117635,7228
44850,3500000,2636735,221877
46952,3500000,26957,1516
52549,3500000,64717,4310
48220,3500000,71849,4821
50811,3500000,749600,65985
41034,3500000,49642,5189
92543,3500000,1361350,210656
66739,3500000,1644518,223601
47548,3500000,212652,17542
45973,3500000,232500,17938
52362,3500000,468463,42124
52774,3500000,109561,9603
65761,3500000,377647,43108
45329,3500000,41582,2810
46487,3500000,120146,9490
47318,3500000,60636,4469
92950,3500000,99042,16314
54373,3500000,2339150,256781
59237,3500000,160266,14292
70295,3500000,474558,68664
81517,3500000,326037,42518
41640,3500000,226249,20232
54654,3500000,31330,2146
47581,3500000,18186,1524
46983,3500000,34833,2757
47297,3500000,111007,7464
46110,3500000,97631,7557
85717,3500000,1501587,224979
46102,3500000,74877,8280
56891,3500000,49453,3381
49159,3500000,104926,5952
56832,3500000,180143,18266
52692,3500000,64688,7832
49964,3500000,62230,4446
48991,3500000,91446,7217
77166,3500000,976396,127388
48470,3500000,41013,3101
43789,3500000,25048,1321
57951,4500000,309381,30914
41623,4500000,47462,2888
32510,4500000,1455444,121381
44709,4500000,196567,15964
42822,4500000,77922,5410
49412,4500000,78288,6729
41194,4500000,130779,9681
45193,4500000,87071,6856
42747,4500000,48844,3435
49198,4500000,81251,5533
52891,4500000,61509,6197
45781,4500000,48494,4032
41195,4500000,46053,4646
66677,4500000,295754,33452
50370,4500000,922578,80232
45676,4500000,38478,2534
44697,4500000,50660,3444
43918,4500000,53992,4904
50476,4500000,58937,4565
45773,4500000,47625,5667
44957,4500000,4712,516
45137,4500000,63100,4248
46008,4500000,117635,7365
44850,4500000,2636735,228556
46952,4500000,26957,1573
52549,4500000,64717,4755
48220,4500000,71849,5326
50811,4500000,749600,65828
41034,4500000,49642,5467
92543,4500000,1361350,217300
66739,4500000,1644518,229646
47548,4500000,212652,16228
45973,4500000,232500,18269
52362,4500000,468463,43218
52774,4500000,109561,10267
65761,4500000,377647,44106
45329,4500000,41582,2790
46487,4500000,120146,9892
47318,4500000,60636,5111
92950,4500000,99042,17745
54373,4500000,2339150,266494
59237,4500000,160266,14783
70295,4500000,474558,70443
81517,4500000,326037,44070
41640,4500000,226249,20869
54654,4500000,31330,2313
47581,4500000,18186,1611
46983,4500000,34833,2613
47297,4500000,111007,7610
46110,4500000,97631,7453
85717,4500000,1501587,233353
46102,4500000,74877,8532
56891,4500000,49453,3689
49159,4500000,104926,5854
56832,4500000,180143,19560
52692,4500000,64688,8189
49964,4500000,62230,4219
48991,4500000,91446,7356
77166,4500000,976396,132514
48470,4500000,41013,3090
43789,4500000,25048,1282
57951,5500000,309381,28846
41623,5500000,47462,2598
32510,5500000,1455444,106688
44709,5500000,196567,14381
42822,5500000,77922,5097
49412,5500000,78288,6296
41194,5500000,130779,9083
45193,5500000,87071,6286
42747,5500000,48844,3230
49198,5500000,81251,4869
52891,5500000,61509,5385
45781,5500000,48494,3550
41195,5500000,46053,4034
66677,5500000,295754,29167
50370,5500000,922578,74424
45676,5500000,38478,2350
44697,5500000,50660,3080
43918,5500000,53992,4445
50476,5500000,58937,4056
45773,5500000,47625,4909
44957,5500000,4712,406
45137,5500000,63100,3989
46008,5500000,117635,6544
44850,5500000,2636735,183292
46952,5500000,26957,1373
52549,5500000,64717,4612
48220,5500000,71849,4730
50811,5500000,749600,61383
41034,5500000,49642,4789
92543,5500000,1361350,104003
66739,5500000,1644518,121531
47548,5500000,212652,15096
45973,5500000,232500,16612
52362,5500000,468463,39037
52774,5500000,109561,8752
65761,5500000,377647,35270
45329,5500000,41582,2674
46487,5500000,120146,8669
47318,5500000,60636,4244
92950,5500000,99042,12608
54373,5500000,2339150,210435
59237,5500000,160266,12959
70295,5500000,474558,43326
81517,5500000,326037,28732
41640,5500000,226249,18698
54654,5500000,31330,2132
47581,5500000,18186,1425
46983,5500000,34833,2576
47297,5500000,111007,6857
46110,5500000,97631,6983
85717,5500000,1501587,144420
46102,5500000,74877,6249
56891,5500000,49453,3127
49159,5500000,104926,5630
56832,5500000,180143,17045
52692,5500000,64688,7258
49964,5500000,62230,3967
48991,5500000,91446,6826
77166,5500000,976396,94599
48470,5500000,41013,2798
43789,5500000,25048,1123
57951,6500000,309381,25708
41623,6500000,47462,2361
32510,6500000,1455444,99869
44709,6500000,196567,13072
42822,6500000,77922,4566
49412,6500000,78288,5762
41194,6500000,130779,7854
45193,6500000,87071,5303
42747,6500000,48844,2967
49198,6500000,81251,4407
52891,6500000,61509,5380
45781,6500000,48494,2853
41195,6500000,46053,3817
66677,6500000,295754,27545
50370,6500000,922578,67918
45676,6500000,38478,2208
44697,6500000,50660,2840
43918,6500000,53992,4162
50476,6500000,58937,3737
45773,6500000,47625,4486
44957,6500000,4712,350
45137,6500000,63100,3594
46008,6500000,117635,5831
44850,6500000,2636735,177374
46952,6500000,26957,1362
52549,6500000,64717,4120
48220,6500000,71849,4263
50811,6500000,749600,57623
41034,6500000,49642,4454
92543,6500000,1361350,134746
66739,6500000,1644518,168268
47548,6500000,212652,13921
45973,6500000,232500,15923
52362,6500000,468463,35915
52774,6500000,109561,8643
65761,6500000,377647,35678
45329,6500000,41582,2377
46487,6500000,120146,7944
47318,6500000,60636,3964
92950,6500000,99042,13293
54373,6500000,2339150,194236
59237,6500000,160266,12280
70295,6500000,474558,51695
81517,6500000,326037,35293
41640,6500000,226249,17204
54654,6500000,31330,1897
47581,6500000,18186,1425
46983,6500000,34833,2466
47297,6500000,111007,6130
46110,6500000,97631,6572
85717,6500000,1501587,161970
46102,6500000,74877,6652
56891,6500000,49453,2895
49159,6500000,104926,5270
56832,6500000,180143,16018
52692,6500000,64688,6722
49964,6500000,62230,3826
48991,6500000,91446,6192
77166,6500000,976396,100575
48470,6500000,41013,2552
43789,6500000,25048,1022
57951,7500000,309381,24721
41623,7500000,47462,2385
32510,7500000,1455444,104751
44709,7500000,196567,13525
42822,7500000,77922,4503
49412,7500000,78288,5838
41194,7500000,130779,7944
45193,7500000,87071,5404
42747,7500000,48844,3021
49198,7500000,81251,4440
52891,7500000,61509,5178
45781,7500000,48494,2951
41195,7500000,46053,4259
66677,7500000,295754,30326
50370,7500000,922578,67177
45676,7500000,38478,2121
44697,7500000,50660,2591
43918,7500000,53992,4141
50476,7500000,58937,3774
45773,7500000,47625,4494
44957,7500000,4712,363
45137,7500000,63100,3586
46008,7500000,117635,6041
44850,7500000,2636735,190330
46952,7500000,26957,1346
52549,7500000,64717,4088
48220,7500000,71849,4162
50811,7500000,749600,58840
41034,7500000,49642,4292
92543,7500000,1361350,163819
66739,7500000,1644518,182621
47548,7500000,212652,13454
45973,7500000,232500,15385
52362,7500000,468463,35791
52774,7500000,109561,8848
65761,7500000,377647,41314
45329,7500000,41582,2296
46487,7500000,120146,7900
47318,7500000,60636,3828
92950,7500000,99042,14021
54373,7500000,2339150,211052
59237,7500000,160266,12359
70295,7500000,474558,54772
81517,7500000,326037,36896
41640,7500000,226249,17161
54654,7500000,31330,2008
47581,7500000,18186,1204
46983,7500000,34833,2348
47297,7500000,111007,6143
46110,7500000,97631,6480
85717,7500000,1501587,179547
46102,7500000,74877,6744
56891,7500000,49453,2806
49159,7500000,104926,5141
56832,7500000,180143,16903
52692,7500000,64688,6929
49964,7500000,62230,3724
48991,7500000,91446,6409
77166,7500000,976396,107536
48470,7500000,41013,2825
43789,7500000,25048,1127
57951,8300000,309381,25641
41623,8300000,47462,2614
32510,8300000,1455444,108038
44709,8300000,196567,13593
42822,8300000,77922,4827
49412,8300000,78288,5980
41194,8300000,130779,8234
45193,8300000,87071,5661
42747,8300000,48844,3034
49198,8300000,81251,4337
52891,8300000,61509,5913
45781,8300000,48494,3127
41195,8300000,46053,4549
66677,8300000,295754,28964
50370,8300000,922578,68047
45676,8300000,38478,2260
44697,8300000,50660,2668
43918,8300000,53992,4176
50476,8300000,58937,3808
45773,8300000,47625,4800
44957,8300000,4712,363
45137,8300000,63100,3999
46008,8300000,117635,6470
44850,8300000,2636735,197463
46952,8300000,26957,1343
52549,8300000,64717,4423
48220,8300000,71849,4511
50811,8300000,749600,60187
41034,8300000,49642,4379
92543,8300000,1361350,173788
66739,8300000,1644518,173174
47548,8300000,212652,13778
45973,8300000,232500,16211
52362,8300000,468463,36551
52774,8300000,109561,9081
65761,8300000,377647,37643
45329,8300000,41582,2525
46487,8300000,120146,8561
47318,8300000,60636,4064
92950,8300000,99042,14368
54373,8300000,2339150,215436
59237,8300000,160266,12849
70295,8300000,474558,58036
81517,8300000,326037,37425
41640,8300000,226249,17796
54654,8300000,31330,2274
47581,8300000,18186,1270
46983,8300000,34833,2308
47297,8300000,111007,6241
46110,8300000,97631,6969
85717,8300000,1501587,184943
46102,8300000,74877,7519
56891,8300000,49453,3230
49159,8300000,104926,5117
56832,8300000,180143,17359
52692,8300000,64688,6768
49964,8300000,62230,3855
48991,8300000,91446,6530
77166,8300000,976396,111814
48470,8300000,41013,2482
43789,8300000,25048,1253
57951,8900000,309381,28055
41623,8900000,47462,2492
32510,8900000,1455444,116747
44709,8900000,196567,14754
42822,8900000,77922,5076
49412,8900000,78288,6613
41194,8900000,130779,8894
45193,8900000,87071,5672
42747,8900000,48844,3288
49198,8900000,81251,5101
52891,8900000,61509,5982
45781,8900000,48494,3318
41195,8900000,46053,4352
66677,8900000,295754,30485
50370,8900000,922578,73985
45676,8900000,38478,2265
44697,8900000,50660,3004
43918,8900000,53992,4402
50476,8900000,58937,4280
45773,8900000,47625,4565
44957,8900000,4712,363
45137,8900000,63100,4056
46008,8900000,117635,6951
44850,8900000,2636735,214930
46952,8900000,26957,1521
52549,8900000,64717,4856
48220,8900000,71849,4794
50811,8900000,749600,66731
41034,8900000,49642,4967
92543,8900000,1361350,188571
66739,8900000,1644518,202226
47548,8900000,212652,15355
45973,8900000,232500,17673
52362,8900000,468463,39400
52774,8900000,109561,9780
65761,8900000,377647,39735
45329,8900000,41582,2816
46487,8900000,120146,8690
47318,8900000,60636,4296
92950,8900000,99042,15512
54373,8900000,2339150,237484
59237,8900000,160266,13937
70295,8900000,474558,61456
81517,8900000,326037,42763
41640,8900000,226249,18960
54654,8900000,31330,2227
47581,8900000,18186,1338
46983,8900000,34833,2626
47297,8900000,111007,6935
46110,8900000,97631,7806
85717,8900000,1501587,200217
46102,8900000,74877,7442
56891,8900000,49453,3068
49159,8900000,104926,5747
56832,8900000,180143,17618
52692,8900000,64688,7312
49964,8900000,62230,4004
48991,8900000,91446,7272
77166,8900000,976396,121376
48470,8900000,41013,2778
43789,8900000,25048,1286
57951,9500000,309381,27142
41623,9500000,47462,2255
32510,9500000,1455444,111101
44709,9500000,196567,13961
42822,9500000,77922,4553
49412,9500000,78288,6161
41194,9500000,130779,8638
45193,9500000,87071,5553
42747,9500000,48844,3061
49198,9500000,81251,4684
52891,9500000,61509,5742
45781,9500000,48494,3185
41195,9500000,46053,4009
66677,9500000,295754,29331
50370,9500000,922578,71813
45676,9500000,38478,2212
44697,9500000,50660,2986
43918,9500000,53992,4284
50476,9500000,58937,3857
45773,9500000,47625,4935
44957,9500000,4712,294
45137,9500000,63100,3697
46008,9500000,117635,6542
44850,9500000,2636735,201527
46952,9500000,26957,1382
52549,9500000,64717,4175
48220,9500000,71849,4386
50811,9500000,749600,61417
41034,9500000,49642,4698
92543,9500000,1361350,179756
66739,9500000,1644518,199891
47548,9500000,212652,14208
45973,9500000,232500,16787
52362,9500000,468463,37785
52774,9500000,109561,9155
65761,9500000,377647,38147
45329,9500000,41582,2645
46487,9500000,120146,8115
47318,9500000,60636,4137
92950,9500000,99042,15322
54373,9500000,2339150,228505
59237,9500000,160266,13886
70295,9500000,474558,59581
81517,9500000,326037,39622
41640,9500000,226249,18500
54654,9500000,31330,2065
47581,9500000,18186,1232
46983,9500000,34833,2375
47297,9500000,111007,6669
46110,9500000,97631,7050
85717,9500000,1501587,193215
46102,9500000,74877,6990
56891,9500000,49453,3071
49159,9500000,104926,5213
56832,9500000,180143,17012
52692,9500000,64688,7241
49964,9500000,62230,4032
48991,9500000,91446,6719
77166,9500000,976396,115706
48470,9500000,41013,2591
43789,9500000,25048,1164
57951,10100000,309381,27110
41623,10100000,47462,2412
32510,10100000,1455444,111639
44709,10100000,196567,14595
42822,10100000,77922,4910
49412,10100000,78288,6240
41194,10100000,130779,8746
45193,10100000,87071,5917
42747,10100000,48844,3102
49198,10100000,81251,4717
52891,10100000,61509,5786
45781,10100000,48494,3238
41195,10100000,46053,4056
66677,10100000,295754,29790
50370,10100000,922578,72308
45676,10100000,38478,2311
44697,10100000,50660,2931
43918,10100000,53992,4153
50476,10100000,58937,4124
45773,10100000,47625,4846
44957,10100000,4712,277
45137,10100000,63100,3721
46008,10100000,117635,6838
44850,10100000,2636735,204752
46952,10100000,26957,1417
52549,10100000,64717,4335
48220,10100000,71849,4583
50811,10100000,749600,62779
41034,10100000,49642,4879
92543,10100000,1361350,185808
66739,10100000,1644518,204670
47548,10100000,212652,14610
45973,10100000,232500,17217
52362,10100000,468463,39061
52774,10100000,109561,9338
65761,10100000,377647,39905
45329,10100000,41582,2589
46487,10100000,120146,8624
47318,10100000,60636,4190
92950,10100000,99042,15154
54373,10100000,2339150,235880
59237,10100000,160266,13207
70295,10100000,474558,59886
81517,10100000,326037,41628
41640,10100000,226249,19251
54654,10100000,31330,2088
47581,10100000,18186,1274
46983,10100000,34833,2376
47297,10100000,111007,6995
46110,10100000,97631,7401
85717,10100000,1501587,196037
46102,10100000,74877,6961
56891,10100000,49453,3038
49159,10100000,104926,5913
56832,10100000,180143,17596
52692,10100000,64688,7440
49964,10100000,62230,3882
48991,10100000,91446,6807
77166,10100000,976396,120070
48470,10100000,41013,2534
43789,10100000,25048,1348
57951,10700000,309381,27353
41623,10700000,47462,2165
32510,10700000,1455444,109807
44709,10700000,196567,14221
42822,10700000,77922,4834
49412,10700000,78288,6089
41194,10700000,130779,8685
45193,10700000,87071,5802
42747,10700000,48844,2950
49198,10700000,81251,4511
52891,10700000,61509,5788
45781,10700000,48494,3050
41195,10700000,46053,3693
66677,10700000,295754,30005
50370,10700000,922578,71499
45676,10700000,38478,2145
44697,10700000,50660,2723
43918,10700000,53992,4129
50476,10700000,58937,3880
45773,10700000,47625,4515
44957,10700000,4712,338
45137,10700000,63100,3755
46008,10700000,117635,6640
44850,10700000,2636735,200597
46952,10700000,26957,1308
52549,10700000,64717,4480
48220,10700000,71849,4166
50811,10700000,749600,62658
41034,10700000,49642,4709
92543,10700000,1361350,186300
66739,10700000,1644518,202303
47548,10700000,212652,14791
45973,10700000,232500,16713
52362,10700000,468463,37351
52774,10700000,109561,8883
65761,10700000,377647,39219
45329,10700000,41582,2477
46487,10700000,120146,7710
47318,10700000,60636,4072
92950,10700000,99042,15284
54373,10700000,2339150,233067
59237,10700000,160266,13132
70295,10700000,474558,61197
81517,10700000,326037,42751
41640,10700000,226249,18526
54654,10700000,31330,2008
47581,10700000,18186,1196
46983,10700000,34833,2299
47297,10700000,111007,6018
46110,10700000,97631,7040
85717,10700000,1501587,199408
46102,10700000,74877,6549
56891,10700000,49453,3041
49159,10700000,104926,5634
56832,10700000,180143,17348
52692,10700000,64688,7311
49964,10700000,62230,3959
48991,10700000,91446,6320
77166,10700000,976396,119415
48470,10700000,41013,2415
43789,10700000,25048,1182
57951,11300000,309381,24524
41623,11300000,47462,1886
32510,11300000,1455444,104860
44709,11300000,196567,12352
42822,11300000,77922,3968
49412,11300000,78288,5693
41194,11300000,130779,7825
45193,11300000,87071,5322
42747,11300000,48844,2568
49198,11300000,81251,4129
52891,11300000,61509,5720
45781,11300000,48494,3013
41195,11300000,46053,3659
66677,11300000,295754,27745
50370,11300000,922578,65433
45676,11300000,38478,2108
44697,11300000,50660,2460
43918,11300000,53992,3926
50476,11300000,58937,3943
45773,11300000,47625,4318
44957,11300000,4712,336
45137,11300000,63100,3624
46008,11300000,117635,5693
44850,11300000,2636735,188803
46952,11300000,26957,1171
52549,11300000,64717,3759
48220,11300000,71849,3937
50811,11300000,749600,56008
41034,11300000,49642,4213
92543,11300000,1361350,174176
66739,11300000,1644518,172178
47548,11300000,212652,13525
45973,11300000,232500,14906
52362,11300000,468463,34118
52774,11300000,109561,7885
65761,11300000,377647,35069
45329,11300000,41582,2332
46487,11300000,120146,7357
47318,11300000,60636,3793
92950,11300000,99042,13863
54373,11300000,2339150,219710
59237,11300000,160266,12441
70295,11300000,474558,57135
81517,11300000,326037,38763
41640,11300000,226249,17444
54654,11300000,31330,1809
47581,11300000,18186,1035
46983,11300000,34833,1954
47297,11300000,111007,5718
46110,11300000,97631,6107
85717,11300000,1501587,189075
46102,11300000,74877,5781
56891,11300000,49453,2509
49159,11300000,104926,4598
56832,11300000,180143,15765
52692,11300000,64688,6652
49964,11300000,62230,3798
48991,11300000,91446,5973
77166,11300000,976396,110359
48470,11300000,41013,2297
43789,11300000,25048,1093
55778,11900000,309381,30686
41849,11900000,47462,2639
33079,11900000,1455444,131308
45142,11900000,196567,16292
40936,11900000,77922,5551
48976,11900000,78288,7667
40468,11900000,130779,9484
45337,11900000,87071,6724
44328,11900000,48844,3655
45900,11900000,81251,5433
57094,11900000,61509,6645
46163,11900000,48494,3814
43380,11900000,46053,4502
69300,11900000,295754,34612
51123,11900000,922578,80770
46337,11900000,38478,2593
42672,11900000,50660,3045
42264,11900000,53992,4935
42641,11900000,58937,4350
50190,11900000,47625,5263
45737,11900000,4712,417
42460,11900000,63100,4231
46510,11900000,117635,7288
47067,11900000,2636735,238486
45926,11900000,26957,1440
51901,11900000,64717,4842
51057,11900000,71849,5031
51722,11900000,749600,69399
43880,11900000,49642,5136
95395,11900000,1361350,218227
71443,11900000,1644518,235227
46752,11900000,212652,17401
44031,11900000,232500,18749
52055,11900000,468463,43835
57846,11900000,109561,10124
68249,11900000,377647,45286
43876,11900000,41582,2919
46281,11900000,120146,9385
47689,11900000,60636,4655
92014,11900000,99042,17611
56307,11900000,2339150,273003
56643,11900000,160266,15125
68621,11900000,474558,72634
80132,11900000,326037,49774
43556,11900000,226249,21080
53978,11900000,31330,2136
49307,11900000,18186,1426
44080,11900000,34833,2615
45265,11900000,111007,7605
46540,11900000,97631,8279
