Week,County,Sales
3/19/2011,ULSTER      ,20072
3/19/2011,WARREN      ,7779
3/19/2011,WASHINGTON  ,4728
3/19/2011,WAYNE       ,8086
3/19/2011,WESTCHESTER ,140868
3/19/2011,WYOMING     ,3290
3/19/2011,YATES       ,1447
3/26/2011,ALBANY      ,32979
3/26/2011,ALLEGANY    ,2873
3/26/2011,BRONX       ,150483
3/26/2011,BROOME      ,17770
3/26/2011,CATTARAUGUS ,6509
3/26/2011,CAYUGA      ,7464
3/26/2011,CHAUTAUQUA  ,10320
3/26/2011,CHEMUNG     ,6672
3/26/2011,CHENANGO    ,4036
3/26/2011,CLINTON     ,6028
3/26/2011,COLUMBIA    ,6911
3/26/2011,CORTLAND    ,4166
3/26/2011,DELAWARE    ,4616
3/26/2011,DUTCHESS    ,38532
3/26/2011,ERIE        ,89385
3/26/2011,ESSEX       ,2904
3/26/2011,FRANKLIN    ,3945
3/26/2011,FULTON      ,5621
3/26/2011,GENESEE     ,5227
3/26/2011,GREENE      ,5939
3/26/2011,HAMILTON    ,389
3/26/2011,HERKIMER    ,4803
3/26/2011,JEFFERSON   ,8459
3/26/2011,KINGS       ,276880
3/26/2011,LEWIS       ,1786
3/26/2011,LIVINGSTON  ,5592
3/26/2011,MADISON     ,5609
3/26/2011,MONROE      ,77435
3/26/2011,MONTGOMERY  ,6067
3/26/2011,NASSAU      ,239062
3/26/2011,NEW YORK    ,276489
3/26/2011,NIAGARA     ,17729
3/26/2011,ONEIDA      ,20934
3/26/2011,ONONDAGA    ,46269
3/26/2011,ONTARIO     ,10857
3/26/2011,ORANGE      ,51005
3/26/2011,ORLEANS     ,3074
3/26/2011,OSWEGO      ,10958
3/26/2011,OTSEGO      ,4951
3/26/2011,PUTNAM      ,18610
3/26/2011,QUEENS      ,306481
3/26/2011,RENSSELAER  ,16219
3/26/2011,RICHMOND    ,76720
3/26/2011,ROCKLAND    ,51013
3/26/2011,SARATOGA    ,23411
3/26/2011,SCHENECTADY ,220538
3/26/2011,SCHOHARIE   ,2388
3/26/2011,SCHUYLER    ,1508
3/26/2011,SENECA      ,3126
3/26/2011,ST. LAWRENCE,8617
3/26/2011,STEUBEN     ,8154
3/26/2011,SUFFOLK     ,241646
3/26/2011,SULLIVAN    ,8790
3/26/2011,TIOGA       ,4204
3/26/2011,TOMPKINS    ,6804
3/26/2011,ULSTER      ,21582
3/26/2011,WARREN      ,8537
3/26/2011,WASHINGTON  ,5078
3/26/2011,WAYNE       ,8853
3/26/2011,WESTCHESTER ,149496
3/26/2011,WYOMING     ,3449
3/26/2011,YATES       ,1551
4/2/2011,ALBANY      ,37122
4/2/2011,ALLEGANY    ,2894
4/2/2011,BRONX       ,151989
4/2/2011,BROOME      ,18240
4/2/2011,CATTARAUGUS ,6490
4/2/2011,CAYUGA      ,7560
4/2/2011,CHAUTAUQUA  ,10574
4/2/2011,CHEMUNG     ,7046
4/2/2011,CHENANGO    ,4074
4/2/2011,CLINTON     ,5701
4/2/2011,COLUMBIA    ,7164
4/2/2011,CORTLAND    ,4078
4/2/2011,DELAWARE    ,4777
4/2/2011,DUTCHESS    ,37445
4/2/2011,ERIE        ,89730
4/2/2011,ESSEX       ,2961
4/2/2011,FRANKLIN    ,3807
4/2/2011,FULTON      ,5904
4/2/2011,GENESEE     ,5090
4/2/2011,GREENE      ,6039
4/2/2011,HAMILTON    ,371
4/2/2011,HERKIMER    ,5018
4/2/2011,JEFFERSON   ,8723
4/2/2011,KINGS       ,278083
4/2/2011,LEWIS       ,1809
4/2/2011,LIVINGSTON  ,5570
4/2/2011,MADISON     ,5412
4/2/2011,MONROE      ,77659
4/2/2011,MONTGOMERY  ,6477
4/2/2011,NASSAU      ,234515
4/2/2011,NEW YORK    ,274659
4/2/2011,NIAGARA     ,18344
4/2/2011,ONEIDA      ,20330
4/2/2011,ONONDAGA    ,46036
4/2/2011,ONTARIO     ,11248
4/2/2011,ORANGE      ,50770
4/2/2011,ORLEANS     ,3131
4/2/2011,OSWEGO      ,10199
4/2/2011,OTSEGO      ,4829
4/2/2011,PUTNAM      ,17492
4/2/2011,QUEENS      ,305025
4/2/2011,RENSSELAER  ,17804
4/2/2011,RICHMOND    ,76652
4/2/2011,ROCKLAND    ,49840
4/2/2011,SARATOGA    ,23891
4/2/2011,SCHENECTADY ,221847
4/2/2011,SCHOHARIE   ,2661
4/2/2011,SCHUYLER    ,1508
4/2/2011,SENECA      ,2982
4/2/2011,ST. LAWRENCE,8605
4/2/2011,STEUBEN     ,8267
4/2/2011,SUFFOLK     ,237415
4/2/2011,SULLIVAN    ,8759
4/2/2011,TIOGA       ,4103
4/2/2011,TOMPKINS    ,6768
4/2/2011,ULSTER      ,21388
4/2/2011,WARREN      ,8484
4/2/2011,WASHINGTON  ,5221
4/2/2011,WAYNE       ,8101
4/2/2011,WESTCHESTER ,146125
4/2/2011,WYOMING     ,3370
4/2/2011,YATES       ,1432
4/9/2011,ALBANY      ,37185
4/9/2011,ALLEGANY    ,2719
4/9/2011,BRONX       ,151236
4/9/2011,BROOME      ,18744
4/9/2011,CATTARAUGUS ,6240
4/9/2011,CAYUGA      ,7639
4/9/2011,CHAUTAUQUA  ,10703
4/9/2011,CHEMUNG     ,6941
4/9/2011,CHENANGO    ,3947
4/9/2011,CLINTON     ,6144
4/9/2011,COLUMBIA    ,7540
4/9/2011,CORTLAND    ,3906
4/9/2011,DELAWARE    ,4837
4/9/2011,DUTCHESS    ,38383
4/9/2011,ERIE        ,91384
4/9/2011,ESSEX       ,2974
4/9/2011,FRANKLIN    ,3730
4/9/2011,FULTON      ,6076
4/9/2011,GENESEE     ,5251
4/9/2011,GREENE      ,6348
4/9/2011,HAMILTON    ,440
4/9/2011,HERKIMER    ,4914
4/9/2011,JEFFERSON   ,8749
4/9/2011,KINGS       ,277271
4/9/2011,LEWIS       ,1745
4/9/2011,LIVINGSTON  ,5530
4/9/2011,MADISON     ,5627
4/9/2011,MONROE      ,77803
4/9/2011,MONTGOMERY  ,6184
4/9/2011,NASSAU      ,237295
4/9/2011,NEW YORK    ,279623
4/9/2011,NIAGARA     ,18235
4/9/2011,ONEIDA      ,20608
4/9/2011,ONONDAGA    ,46955
4/9/2011,ONTARIO     ,11097
4/9/2011,ORANGE      ,50530
4/9/2011,ORLEANS     ,3331
4/9/2011,OSWEGO      ,10706
4/9/2011,OTSEGO      ,4992
4/9/2011,PUTNAM      ,17812
4/9/2011,QUEENS      ,308099
4/9/2011,RENSSELAER  ,17706
4/9/2011,RICHMOND    ,75982
4/9/2011,ROCKLAND    ,51189
4/9/2011,SARATOGA    ,24412
4/9/2011,SCHENECTADY ,222208
4/9/2011,SCHOHARIE   ,2512
4/9/2011,SCHUYLER    ,1543
4/9/2011,SENECA      ,3108
4/9/2011,ST. LAWRENCE,8468
4/9/2011,STEUBEN     ,8201
4/9/2011,SUFFOLK     ,242587
4/9/2011,SULLIVAN    ,9224
4/9/2011,TIOGA       ,3938
4/9/2011,TOMPKINS    ,6759
4/9/2011,ULSTER      ,20979
4/9/2011,WARREN      ,8471
4/9/2011,WASHINGTON  ,5194
4/9/2011,WAYNE       ,8495
4/9/2011,WESTCHESTER ,150765
4/9/2011,WYOMING     ,3372
4/9/2011,YATES       ,1583
4/16/2011,ALBANY      ,36010
4/16/2011,ALLEGANY    ,2778
4/16/2011,BRONX       ,145553
4/16/2011,BROOME      ,17776
4/16/2011,CATTARAUGUS ,6109
4/16/2011,CAYUGA      ,7609
4/16/2011,CHAUTAUQUA  ,10380
4/16/2011,CHEMUNG     ,7000
4/16/2011,CHENANGO    ,3758
4/16/2011,CLINTON     ,5823
4/16/2011,COLUMBIA    ,7437
4/16/2011,CORTLAND    ,3964
4/16/2011,DELAWARE    ,4806
4/16/2011,DUTCHESS    ,36481
4/16/2011,ERIE        ,88844
4/16/2011,ESSEX       ,3064
4/16/2011,FRANKLIN    ,3508
4/16/2011,FULTON      ,5686
4/16/2011,GENESEE     ,5032
4/16/2011,GREENE      ,6102
4/16/2011,HAMILTON    ,361
4/16/2011,HERKIMER    ,4858
4/16/2011,JEFFERSON   ,8194
4/16/2011,KINGS       ,264337
4/16/2011,LEWIS       ,1702
4/16/2011,LIVINGSTON  ,5487
4/16/2011,MADISON     ,5194
4/16/2011,MONROE      ,76910
4/16/2011,MONTGOMERY  ,5946
4/16/2011,NASSAU      ,233421
4/16/2011,NEW YORK    ,268480
4/16/2011,NIAGARA     ,17564
4/16/2011,ONEIDA      ,20246
4/16/2011,ONONDAGA    ,45599
4/16/2011,ONTARIO     ,11102
4/16/2011,ORANGE      ,49525
4/16/2011,ORLEANS     ,3143
4/16/2011,OSWEGO      ,10266
4/16/2011,OTSEGO      ,4919
4/16/2011,PUTNAM      ,17373
4/16/2011,QUEENS      ,296895
4/16/2011,RENSSELAER  ,17348
4/16/2011,RICHMOND    ,74076
4/16/2011,ROCKLAND    ,49907
4/16/2011,SARATOGA    ,23921
4/16/2011,SCHENECTADY ,220943
4/16/2011,SCHOHARIE   ,2396
4/16/2011,SCHUYLER    ,1501
4/16/2011,SENECA      ,2988
4/16/2011,ST. LAWRENCE,7889
4/16/2011,STEUBEN     ,8078
4/16/2011,SUFFOLK     ,237697
4/16/2011,SULLIVAN    ,8933
4/16/2011,TIOGA       ,3956
4/16/2011,TOMPKINS    ,6741
4/16/2011,ULSTER      ,20976
4/16/2011,WARREN      ,8234
4/16/2011,WASHINGTON  ,4926
4/16/2011,WAYNE       ,8406
4/16/2011,WESTCHESTER ,144812
4/16/2011,WYOMING     ,3361
4/16/2011,YATES       ,1501
4/23/2011,ALBANY      ,35769
4/23/2011,ALLEGANY    ,2950
4/23/2011,BRONX       ,141940
4/23/2011,BROOME      ,18392
4/23/2011,CATTARAUGUS ,6488
4/23/2011,CAYUGA      ,7461
4/23/2011,CHAUTAUQUA  ,10594
4/23/2011,CHEMUNG     ,7540
4/23/2011,CHENANGO    ,4274
4/23/2011,CLINTON     ,5860
4/23/2011,COLUMBIA    ,7152
4/23/2011,CORTLAND    ,3905
4/23/2011,DELAWARE    ,4906
4/23/2011,DUTCHESS    ,37281
4/23/2011,ERIE        ,90885
4/23/2011,ESSEX       ,2992
4/23/2011,FRANKLIN    ,3634
4/23/2011,FULTON      ,5766
4/23/2011,GENESEE     ,5201
4/23/2011,GREENE      ,5759
4/23/2011,HAMILTON    ,390
4/23/2011,HERKIMER    ,4887
4/23/2011,JEFFERSON   ,8172
4/23/2011,KINGS       ,262023
4/23/2011,LEWIS       ,1647
4/23/2011,LIVINGSTON  ,5429
4/23/2011,MADISON     ,5628
4/23/2011,MONROE      ,77956
4/23/2011,MONTGOMERY  ,6131
4/23/2011,NASSAU      ,230114
4/23/2011,NEW YORK    ,266179
4/23/2011,NIAGARA     ,18502
4/23/2011,ONEIDA      ,20315
4/23/2011,ONONDAGA    ,45680
4/23/2011,ONTARIO     ,11190
4/23/2011,ORANGE      ,50326
4/23/2011,ORLEANS     ,3098
4/23/2011,OSWEGO      ,10648
4/23/2011,OTSEGO      ,5092
4/23/2011,PUTNAM      ,18363
4/23/2011,QUEENS      ,296576
4/23/2011,RENSSELAER  ,17368
4/23/2011,RICHMOND    ,78835
4/23/2011,ROCKLAND    ,49913
4/23/2011,SARATOGA    ,23810
4/23/2011,SCHENECTADY ,222159
4/23/2011,SCHOHARIE   ,2419
4/23/2011,SCHUYLER    ,1523
4/23/2011,SENECA      ,2903
4/23/2011,ST. LAWRENCE,8624
4/23/2011,STEUBEN     ,8333
4/23/2011,SUFFOLK     ,239062
4/23/2011,SULLIVAN    ,8828
4/23/2011,TIOGA       ,3996
4/23/2011,TOMPKINS    ,6922
4/23/2011,ULSTER      ,21135
4/23/2011,WARREN      ,8470
4/23/2011,WASHINGTON  ,5000
4/23/2011,WAYNE       ,8151
4/23/2011,WESTCHESTER ,145571
4/23/2011,WYOMING     ,3300
4/23/2011,YATES       ,1466
4/30/2011,ALBANY      ,35363
4/30/2011,ALLEGANY    ,2772
4/30/2011,BRONX       ,143956
4/30/2011,BROOME      ,17908
4/30/2011,CATTARAUGUS ,6238
4/30/2011,CAYUGA      ,7278
4/30/2011,CHAUTAUQUA  ,10603
4/30/2011,CHEMUNG     ,7339
4/30/2011,CHENANGO    ,4105
4/30/2011,CLINTON     ,5515
4/30/2011,COLUMBIA    ,7189
4/30/2011,CORTLAND    ,3929
4/30/2011,DELAWARE    ,4724
4/30/2011,DUTCHESS    ,35847
4/30/2011,ERIE        ,86022
4/30/2011,ESSEX       ,2996
4/30/2011,FRANKLIN    ,3488
4/30/2011,FULTON      ,5608
4/30/2011,GENESEE     ,5210
4/30/2011,GREENE      ,5758
4/30/2011,HAMILTON    ,399
4/30/2011,HERKIMER    ,4970
4/30/2011,JEFFERSON   ,8174
4/30/2011,KINGS       ,264388
4/30/2011,LEWIS       ,1642
4/30/2011,LIVINGSTON  ,5370
4/30/2011,MADISON     ,5035
4/30/2011,MONROE      ,74791
4/30/2011,MONTGOMERY  ,6166
4/30/2011,NASSAU      ,227894
4/30/2011,NEW YORK    ,279332
4/30/2011,NIAGARA     ,17690
4/30/2011,ONEIDA      ,19861
4/30/2011,ONONDAGA    ,44782
4/30/2011,ONTARIO     ,10956
4/30/2011,ORANGE      ,49399
4/30/2011,ORLEANS     ,2959
4/30/2011,OSWEGO      ,10104
4/30/2011,OTSEGO      ,4804
4/30/2011,PUTNAM      ,17114
4/30/2011,QUEENS      ,299811
4/30/2011,RENSSELAER  ,16843
4/30/2011,RICHMOND    ,76217
4/30/2011,ROCKLAND    ,51279
4/30/2011,SARATOGA    ,23545
4/30/2011,SCHENECTADY ,220880
4/30/2011,SCHOHARIE   ,2360
4/30/2011,SCHUYLER    ,1473
4/30/2011,SENECA      ,3048
4/30/2011,ST. LAWRENCE,8165
4/30/2011,STEUBEN     ,7985
4/30/2011,SUFFOLK     ,233830
4/30/2011,SULLIVAN    ,8971
4/30/2011,TIOGA       ,3886
4/30/2011,TOMPKINS    ,6501
4/30/2011,ULSTER      ,20801
4/30/2011,WARREN      ,7955
4/30/2011,WASHINGTON  ,5081
4/30/2011,WAYNE       ,8259
4/30/2011,WESTCHESTER ,144835
4/30/2011,WYOMING     ,3258
4/30/2011,YATES       ,1490
5/7/2011,ALBANY      ,35083
5/7/2011,ALLEGANY    ,2905
5/7/2011,BRONX       ,147273
5/7/2011,BROOME      ,18309
5/7/2011,CATTARAUGUS ,6379
5/7/2011,CAYUGA      ,7470
5/7/2011,CHAUTAUQUA  ,10956
5/7/2011,CHEMUNG     ,6916
5/7/2011,CHENANGO    ,4121
5/7/2011,CLINTON     ,5908
5/7/2011,COLUMBIA    ,6877
5/7/2011,CORTLAND    ,3892
5/7/2011,DELAWARE    ,5234
5/7/2011,DUTCHESS    ,37103
5/7/2011,ERIE        ,89718
5/7/2011,ESSEX       ,2915
5/7/2011,FRANKLIN    ,3644
5/7/2011,FULTON      ,5704
5/7/2011,GENESEE     ,5125
5/7/2011,GREENE      ,5928
5/7/2011,HAMILTON    ,465
5/7/2011,HERKIMER    ,4804
5/7/2011,JEFFERSON   ,8887
5/7/2011,KINGS       ,271620
5/7/2011,LEWIS       ,1678
5/7/2011,LIVINGSTON  ,5526
5/7/2011,MADISON     ,5275
5/7/2011,MONROE      ,78250
5/7/2011,MONTGOMERY  ,6018
5/7/2011,NASSAU      ,239234
5/7/2011,NEW YORK    ,280254
5/7/2011,NIAGARA     ,18688
5/7/2011,ONEIDA      ,20573
5/7/2011,ONONDAGA    ,46113
5/7/2011,ONTARIO     ,11326
5/7/2011,ORANGE      ,50427
5/7/2011,ORLEANS     ,3016
5/7/2011,OSWEGO      ,10319
5/7/2011,OTSEGO      ,4974
5/7/2011,PUTNAM      ,17905
5/7/2011,QUEENS      ,306124
5/7/2011,RENSSELAER  ,16727
5/7/2011,RICHMOND    ,79928
5/7/2011,ROCKLAND    ,52308
5/7/2011,SARATOGA    ,23376
5/7/2011,SCHENECTADY ,219635
5/7/2011,SCHOHARIE   ,2514
5/7/2011,SCHUYLER    ,1605
5/7/2011,SENECA      ,2858
5/7/2011,ST. LAWRENCE,8478
5/7/2011,STEUBEN     ,8368
5/7/2011,SUFFOLK     ,243172
5/7/2011,SULLIVAN    ,9386
5/7/2011,TIOGA       ,3927
5/7/2011,TOMPKINS    ,6716
5/7/2011,ULSTER      ,20968
5/7/2011,WARREN      ,8266
5/7/2011,WASHINGTON  ,5179
5/7/2011,WAYNE       ,8328
5/7/2011,WESTCHESTER ,149026
5/7/2011,WYOMING     ,3355
5/7/2011,YATES       ,1562
5/14/2011,ALBANY      ,35452
5/14/2011,ALLEGANY    ,2944
5/14/2011,BRONX       ,146754
5/14/2011,BROOME      ,18454
5/14/2011,CATTARAUGUS ,6252
5/14/2011,CAYUGA      ,7371
5/14/2011,CHAUTAUQUA  ,10603
5/14/2011,CHEMUNG     ,7233
5/14/2011,CHENANGO    ,3926
5/14/2011,CLINTON     ,5762
5/14/2011,COLUMBIA    ,7083
5/14/2011,CORTLAND    ,3967
5/14/2011,DELAWARE    ,4926
5/14/2011,DUTCHESS    ,37868
5/14/2011,ERIE        ,88267
5/14/2011,ESSEX       ,3160
5/14/2011,FRANKLIN    ,3687
5/14/2011,FULTON      ,5664
5/14/2011,GENESEE     ,5305
5/14/2011,GREENE      ,6081
5/14/2011,HAMILTON    ,465
5/14/2011,HERKIMER    ,4845
5/14/2011,JEFFERSON   ,8662
5/14/2011,KINGS       ,270393
5/14/2011,LEWIS       ,1710
5/14/2011,LIVINGSTON  ,5257
5/14/2011,MADISON     ,5501
5/14/2011,MONROE      ,77162
5/14/2011,MONTGOMERY  ,6182
5/14/2011,NASSAU      ,233738
5/14/2011,NEW YORK    ,285038
5/14/2011,NIAGARA     ,17924
5/14/2011,ONEIDA      ,20898
5/14/2011,ONONDAGA    ,45458
5/14/2011,ONTARIO     ,11013
5/14/2011,ORANGE      ,50351
5/14/2011,ORLEANS     ,3226
5/14/2011,OSWEGO      ,10386
5/14/2011,OTSEGO      ,4949
5/14/2011,PUTNAM      ,18575
5/14/2011,QUEENS      ,305691
5/14/2011,RENSSELAER  ,17195
5/14/2011,RICHMOND    ,79124
5/14/2011,ROCKLAND    ,50982
5/14/2011,SARATOGA    ,23478
5/14/2011,SCHENECTADY ,217940
5/14/2011,SCHOHARIE   ,2492
5/14/2011,SCHUYLER    ,1503
5/14/2011,SENECA      ,2926
5/14/2011,ST. LAWRENCE,8597
5/14/2011,STEUBEN     ,8307
5/14/2011,SUFFOLK     ,238237
5/14/2011,SULLIVAN    ,9824
5/14/2011,TIOGA       ,4055
5/14/2011,TOMPKINS    ,6714
5/14/2011,ULSTER      ,21380
5/14/2011,WARREN      ,8365
5/14/2011,WASHINGTON  ,5821
5/14/2011,WAYNE       ,8379
5/14/2011,WESTCHESTER ,148294
5/14/2011,WYOMING     ,3450
5/14/2011,YATES       ,1550
5/21/2011,ALBANY      ,32051
5/21/2011,ALLEGANY    ,2874
5/21/2011,BRONX       ,133331
5/21/2011,BROOME      ,16844
5/21/2011,CATTARAUGUS ,5598
5/21/2011,CAYUGA      ,7153
5/21/2011,CHAUTAUQUA  ,9881
5/21/2011,CHEMUNG     ,6332
5/21/2011,CHENANGO    ,3641
5/21/2011,CLINTON     ,5531
5/21/2011,COLUMBIA    ,6598
5/21/2011,CORTLAND    ,3856
5/21/2011,DELAWARE    ,4460
5/21/2011,DUTCHESS    ,34459
5/21/2011,ERIE        ,81732
5/21/2011,ESSEX       ,2829
5/21/2011,FRANKLIN    ,3284
5/21/2011,FULTON      ,5159
5/21/2011,GENESEE     ,4987
5/21/2011,GREENE      ,5688
5/21/2011,HAMILTON    ,400
5/21/2011,HERKIMER    ,4404
5/21/2011,JEFFERSON   ,8180
5/21/2011,KINGS       ,244918
5/21/2011,LEWIS       ,1583
5/21/2011,LIVINGSTON  ,4910
5/21/2011,MADISON     ,4899
5/21/2011,MONROE      ,70399
5/21/2011,MONTGOMERY  ,5696
5/21/2011,NASSAU      ,212524
5/21/2011,NEW YORK    ,251246
5/21/2011,NIAGARA     ,16864
5/21/2011,ONEIDA      ,19083
5/21/2011,ONONDAGA    ,42399
5/21/2011,ONTARIO     ,10425
5/21/2011,ORANGE      ,46302
5/21/2011,ORLEANS     ,2986
5/21/2011,OSWEGO      ,9929
5/21/2011,OTSEGO      ,4469
5/21/2011,PUTNAM      ,16546
5/21/2011,QUEENS      ,276392
5/21/2011,RENSSELAER  ,15333
5/21/2011,RICHMOND    ,71468
5/21/2011,ROCKLAND    ,45534
5/21/2011,SARATOGA    ,21370
5/21/2011,SCHENECTADY ,215196
5/21/2011,SCHOHARIE   ,2319
5/21/2011,SCHUYLER    ,1505
5/21/2011,SENECA      ,2615
5/21/2011,ST. LAWRENCE,7880
5/21/2011,STEUBEN     ,7423
5/21/2011,SUFFOLK     ,220190
5/21/2011,SULLIVAN    ,8499
5/21/2011,TIOGA       ,3740
5/21/2011,TOMPKINS    ,6085
5/21/2011,ULSTER      ,19383
5/21/2011,WARREN      ,7447
5/21/2011,WASHINGTON  ,4572
5/21/2011,WAYNE       ,7776
5/21/2011,WESTCHESTER ,131588
5/21/2011,WYOMING     ,3154
5/21/2011,YATES       ,1474
5/28/2011,ALBANY      ,28088
5/28/2011,ALLEGANY    ,2561
5/28/2011,BRONX       ,120464
5/28/2011,BROOME      ,14372
5/28/2011,CATTARAUGUS ,5278
5/28/2011,CAYUGA      ,6684
5/28/2011,CHAUTAUQUA  ,9099
5/28/2011,CHEMUNG     ,5816
5/28/2011,CHENANGO    ,3247
5/28/2011,CLINTON     ,5183
5/28/2011,COLUMBIA    ,5885
5/28/2011,CORTLAND    ,3426
5/28/2011,DELAWARE    ,4413
5/28/2011,DUTCHESS    ,31959
5/28/2011,ERIE        ,74793
5/28/2011,ESSEX       ,2808
5/28/2011,FRANKLIN    ,2990
5/28/2011,FULTON      ,4920
5/28/2011,GENESEE     ,4487
5/28/2011,GREENE      ,5758
5/28/2011,HAMILTON    ,475
5/28/2011,HERKIMER    ,4411
5/28/2011,JEFFERSON   ,7820
5/28/2011,KINGS       ,224358
5/28/2011,LEWIS       ,1474
5/28/2011,LIVINGSTON  ,4412
5/28/2011,MADISON     ,4653
5/28/2011,MONROE      ,62692
5/28/2011,MONTGOMERY  ,5027
5/28/2011,NASSAU      ,192012
5/28/2011,NEW YORK    ,217570
5/28/2011,NIAGARA     ,14762
5/28/2011,ONEIDA      ,17047
5/28/2011,ONONDAGA    ,39161
5/28/2011,ONTARIO     ,9340
5/28/2011,ORANGE      ,41566
5/28/2011,ORLEANS     ,2712
5/28/2011,OSWEGO      ,9206
5/28/2011,OTSEGO      ,4326
5/28/2011,PUTNAM      ,14672
5/28/2011,QUEENS      ,246083
5/28/2011,RENSSELAER  ,13850
5/28/2011,RICHMOND    ,65014
5/28/2011,ROCKLAND    ,40544
5/28/2011,SARATOGA    ,18708
5/28/2011,SCHENECTADY ,212207
5/28/2011,SCHOHARIE   ,1974
5/28/2011,SCHUYLER    ,1398
5/28/2011,SENECA      ,2469
5/28/2011,ST. LAWRENCE,7119
5/28/2011,STEUBEN     ,6673
5/28/2011,SUFFOLK     ,201418
5/28/2011,SULLIVAN    ,8675
5/28/2011,TIOGA       ,3199
5/28/2011,TOMPKINS    ,5558
5/28/2011,ULSTER      ,17972
5/28/2011,WARREN      ,7379
5/28/2011,WASHINGTON  ,4171
5/28/2011,WAYNE       ,6781
5/28/2011,WESTCHESTER ,120087
5/28/2011,WYOMING     ,2849
5/28/2011,YATES       ,1292
6/4/2011,ALBANY      ,26735
6/4/2011,ALLEGANY    ,2410
6/4/2011,BRONX       ,124216
6/4/2011,BROOME      ,14349
6/4/2011,CATTARAUGUS ,4931
6/4/2011,CAYUGA      ,6555
6/4/2011,CHAUTAUQUA  ,8897
6/4/2011,CHEMUNG     ,5757
6/4/2011,CHENANGO    ,3214
6/4/2011,CLINTON     ,4954
6/4/2011,COLUMBIA    ,6113
6/4/2011,CORTLAND    ,3239
6/4/2011,DELAWARE    ,4338
6/4/2011,DUTCHESS    ,31137
6/4/2011,ERIE        ,73508
6/4/2011,ESSEX       ,2774
6/4/2011,FRANKLIN    ,3024
6/4/2011,FULTON      ,4831
6/4/2011,GENESEE     ,4108
6/4/2011,GREENE      ,5196
6/4/2011,HAMILTON    ,410
6/4/2011,HERKIMER    ,4246
6/4/2011,JEFFERSON   ,7371
6/4/2011,KINGS       ,225502
6/4/2011,LEWIS       ,1455
6/4/2011,LIVINGSTON  ,4220
6/4/2011,MADISON     ,4537
6/4/2011,MONROE      ,61561
6/4/2011,MONTGOMERY  ,4927
6/4/2011,NASSAU      ,194911
6/4/2011,NEW YORK    ,212808
6/4/2011,NIAGARA     ,14815
6/4/2011,ONEIDA      ,17210
6/4/2011,ONONDAGA    ,38219
6/4/2011,ONTARIO     ,9319
6/4/2011,ORANGE      ,41653
6/4/2011,ORLEANS     ,2715
6/4/2011,OSWEGO      ,8976
6/4/2011,OTSEGO      ,4091
6/4/2011,PUTNAM      ,15428
6/4/2011,QUEENS      ,250298
6/4/2011,RENSSELAER  ,13682
6/4/2011,RICHMOND    ,65288
6/4/2011,ROCKLAND    ,39534
6/4/2011,SARATOGA    ,18526
6/4/2011,SCHENECTADY ,211408
6/4/2011,SCHOHARIE   ,1884
6/4/2011,SCHUYLER    ,1448
6/4/2011,SENECA      ,2540
6/4/2011,ST. LAWRENCE,7010
6/4/2011,STEUBEN     ,6478
6/4/2011,SUFFOLK     ,206265
6/4/2011,SULLIVAN    ,7968
6/4/2011,TIOGA       ,3430
6/4/2011,TOMPKINS    ,5090
6/4/2011,ULSTER      ,17661
6/4/2011,WARREN      ,7191
6/4/2011,WASHINGTON  ,4291
6/4/2011,WAYNE       ,6644
6/4/2011,WESTCHESTER ,121111
6/4/2011,WYOMING     ,2633
6/4/2011,YATES       ,1187
6/11/2011,ALBANY      ,28093
6/11/2011,ALLEGANY    ,2325
6/11/2011,BRONX       ,121024
6/11/2011,BROOME      ,14158
6/11/2011,CATTARAUGUS ,5278
6/11/2011,CAYUGA      ,6617
6/11/2011,CHAUTAUQUA  ,8973
6/11/2011,CHEMUNG     ,5753
6/11/2011,CHENANGO    ,3452
6/11/2011,CLINTON     ,4954
6/11/2011,COLUMBIA    ,6056
6/11/2011,CORTLAND    ,3475
6/11/2011,DELAWARE    ,4422
6/11/2011,DUTCHESS    ,30817
6/11/2011,ERIE        ,73840
6/11/2011,ESSEX       ,2590
6/11/2011,FRANKLIN    ,3078
6/11/2011,FULTON      ,5026
6/11/2011,GENESEE     ,4323
6/11/2011,GREENE      ,5097
6/11/2011,HAMILTON    ,436
6/11/2011,HERKIMER    ,4212
6/11/2011,JEFFERSON   ,7355
6/11/2011,KINGS       ,220483
6/11/2011,LEWIS       ,1444
6/11/2011,LIVINGSTON  ,4274
6/11/2011,MADISON     ,4555
6/11/2011,MONROE      ,63036
6/11/2011,MONTGOMERY  ,4890
6/11/2011,NASSAU      ,199381
6/11/2011,NEW YORK    ,219081
6/11/2011,NIAGARA     ,15057
6/11/2011,ONEIDA      ,17187
6/11/2011,ONONDAGA    ,38500
6/11/2011,ONTARIO     ,9573
6/11/2011,ORANGE      ,41695
6/11/2011,ORLEANS     ,2642
6/11/2011,OSWEGO      ,8904
6/11/2011,OTSEGO      ,4287
6/11/2011,PUTNAM      ,14740
6/11/2011,QUEENS      ,250865
6/11/2011,RENSSELAER  ,13774
6/11/2011,RICHMOND    ,64548
6/11/2011,ROCKLAND    ,40706
6/11/2011,SARATOGA    ,18680
6/11/2011,SCHENECTADY ,211001
6/11/2011,SCHOHARIE   ,2115
6/11/2011,SCHUYLER    ,1253
6/11/2011,SENECA      ,2516
6/11/2011,ST. LAWRENCE,7107
6/11/2011,STEUBEN     ,6695
